,wellName,MD,CALI,GR,RHOB,NPHI,RACEHM_l10,RACELM_l10,RPCEHM_l10,RPCELM_l10
22285,15/9-F-11 B,4188.1,8.625,24.778000000000002,2.181,0.19,0.993656628615462,0.8907003976988751,1.2672421488256047,1.1157103380123794
5696,15/9-F-1 C,3389.4,8.5242,31.5798,2.2239,0.253,-0.25476901547185926,-0.22308099715795351,-0.24718356881172854,-0.25469094005917203
710,15/9-F-1 A,3502.0,8.7031,40.5099,2.5237,0.0873,0.4569578494576044,0.3976619712221422,0.6928821547226189,0.525200347353163
22720,15/9-F-11 B,4231.6,8.672,24.901999999999997,2.182,0.19399999999999998,1.3787067035289526,1.012415374762433,1.5328307877218805,1.398547595734928
8480,15/9-F-1 C,3667.8,8.5243,46.701,2.3184,0.2139,0.49468322057118025,0.5310188322087922,0.5202083268859915,0.5067890573949853
12776,15/9-F-11 A,3607.3,8.625,43.818999999999996,2.358,0.19899999999999998,0.33243845991560533,0.2907022432878544,0.5706596700215341,0.40191725051757465
23619,15/9-F-11 B,4321.5,8.75,64.834,2.565,0.196,0.787176921576901,1.0396520235819238,0.6193020758756081,0.7721749608246141
6052,15/9-F-1 C,3425.0,8.6382,62.8194,2.4408,0.2173,0.15445440613956418,0.10006022393115253,0.4548905728112368,0.23006555120604674
2697,15/9-F-1 B,3289.6,8.6637,10.7569,2.2128,0.1415,1.328569183588885,0.9781394145683213,1.9684227035280646,1.568829236846922
14842,15/9-F-11 B,3443.8,8.625,35.330999999999996,2.4859999999999998,0.272,0.47334096418593535,0.4379090355394984,0.48501121457857305,0.4611982886224932
25832,15/9-F-11 B,4542.8,8.625,29.281999999999996,2.181,0.217,1.0469241742300348,0.8321255425340092,1.3087351100287614,1.1132746924643504
27420,15/9-F-11 B,4701.6,8.641,18.695,2.247,0.17300000000000001,-0.23062267392386154,-0.13312218566250114,-0.2433638917541519,-0.22841251911874466
24766,15/9-F-11 B,4436.2,8.703,64.238,2.64,0.293,0.3651134316275772,0.290034611362518,0.6227319651647191,0.3951515915045426
17185,15/9-F-11 B,3678.1,8.578,15.767000000000001,2.1519999999999997,0.171,1.739959872275247,1.4139197420336536,1.8604038945285983,1.7815543323334124
1630,15/9-F-1 A,3594.0,8.625,33.96,2.5022,0.1473,-0.0063433713845379635,0.04391216710125419,0.07616693934493259,0.028937077070678
14716,15/9-F-11 B,3431.2,8.625,96.34299999999999,2.515,0.304,0.25406445291433793,0.24353410183206187,0.30124708863621136,0.25623653320592293
12928,15/9-F-11 A,3622.5,8.625,16.951,2.201,0.171,0.9580858485210851,0.8544275057878613,1.1021591832436852,1.0360297306565434
8602,15/9-F-1 C,3680.0,8.5406,39.9484,2.2714,0.20600000000000002,0.30481354339410804,0.3685100195954638,0.5660366013245681,0.3986343245383921
21923,15/9-F-11 B,4151.9,8.625,17.144000000000002,2.246,0.16,0.3188977146274869,0.37821614974987794,0.3410386316775229,0.32510498297140744
21887,15/9-F-11 B,4148.3,8.672,19.325,2.251,0.16399999999999998,0.4412236742426125,0.42308195829723094,0.5400790888041727,0.46508528755743284
16776,15/9-F-11 B,3637.2,8.625,58.138000000000005,2.435,0.20800000000000002,0.5660837841679959,0.5665553308830551,0.6569601827428492,0.5597869682005564
4975,15/9-F-1 C,3317.3,8.5568,58.4793,2.571,0.1704,0.1793219449137772,-0.009172949432521161,0.3930484664167782,0.20728420591219798
563,15/9-F-1 A,3487.3,8.6719,37.6237,2.6152,0.0899,0.6696143680214659,0.35707683984241173,1.2692560274177735,0.8209104689856406
945,15/9-F-1 A,3525.5,8.7031,54.4957,2.43,0.1818,0.07221312260338207,0.08199502527229814,-0.021636852916117073,0.037824750588341866
10678,15/9-F-1 C,3887.6,8.6383,48.0001,2.3893,0.2039,0.17443779645204582,0.22919532387664437,0.1281083491031075,0.14535181655846088
23151,15/9-F-11 B,4274.7,8.672,25.845,2.165,0.19,1.622907924893817,1.004536317851323,1.91353835876603,1.5880811358445406
27705,15/9-F-11 B,4730.1,8.672,31.366,2.311,0.13,0.4702634469650785,0.11327469246435044,0.8639173769578604,0.5098742850047192
950,15/9-F-1 A,3526.0,8.625,68.48100000000001,2.4616,0.1625,0.14829409743474564,0.1239495910818272,0.31122391043245606,0.21510858105309322
242,15/9-F-1 A,3455.2,8.5781,11.8687,2.2596,0.2053,-0.6083592965076121,-0.4625587165920524,-0.6073030467403343,-0.5683146553139882
26653,15/9-F-11 B,4624.9,8.672,25.886,2.512,0.113,1.1511552551509174,1.0484029561527397,1.1511859180860735,1.1451342263614945
501,15/9-F-1 A,3481.1,8.7031,50.248999999999995,2.3882,0.17600000000000002,-0.15082636690117332,-0.19436323369406502,-0.13572630319562073,-0.1276688787697494
2799,15/9-F-1 B,3299.8,8.613,26.5116,2.3442,0.1363,0.6448815211552922,0.6464919486463127,0.7932803828276307,0.7154517736065419
18469,15/9-F-11 B,3806.5,8.594,13.565999999999999,2.19,0.159,1.582279319554067,1.190359716265324,1.766145048786821,1.6756317196328872
3794,15/9-F-1 B,3399.3,8.6976,58.5023,2.4561,0.2006,0.10363270520974105,0.0901169107520099,0.11032029684029686,0.11511103550434774
4736,15/9-F-1 C,3293.4,8.6381,58.5348,2.3268,0.2213,0.00727824733424432,0.04395141826327677,-0.13548891894160814,-0.04493793032496787
601,15/9-F-1 A,3491.1,8.5781,40.6201,2.4276,0.1645,-0.07406940213152864,-0.06073041366126871,0.03128724887699811,-0.026502691267936744
8340,15/9-F-1 C,3653.8,8.5243,32.3146,2.242,0.2099,0.5605522028801735,0.5764450155602118,0.8493334063737243,0.6843605477098162
25963,15/9-F-11 B,4555.9,8.625,21.598000000000003,2.261,0.17800000000000002,1.1163088146554163,0.9233476564978256,1.3303731831830878,1.1932081084944945
2258,15/9-F-1 B,3245.7,8.6637,22.0049,2.3354,0.1746,0.42921917532100873,0.4043204672217307,0.6089643855243569,0.46884928554111294
23975,15/9-F-11 B,4357.1,8.652999999999999,19.789,2.313,0.152,1.626689305465622,1.8540265456434766,1.53138949426685,1.5524005011606836
7414,15/9-F-1 C,3561.2,8.5243,35.5084,2.3927,0.1307,1.078583680214285,1.0061278883291966,1.0595028320563813,1.0722756382678917
26972,15/9-F-11 B,4656.8,8.672,9.722000000000001,2.303,0.142,0.3571722577230335,0.38685552918472427,0.3496659840966297,0.3232521001716871
25800,15/9-F-11 B,4539.6,8.625,24.594,2.187,0.19699999999999998,1.0094508957986938,0.8466463285771175,1.2752652731070075,1.0845047832462276
26201,15/9-F-11 B,4579.7,8.625,11.389000000000001,2.242,0.163,0.2576785748691845,0.32469391386177465,0.22634208716363075,0.2242740142942577
137,15/9-F-1 A,3444.7,8.5781,30.3489,2.2877,0.2147,-0.40660315769979327,-0.31434781588447563,-0.31479586552898536,-0.34055921812968226
3446,15/9-F-1 B,3364.5,8.6381,33.4006,2.2879,0.2132,-0.21225622835353336,-0.21289390696342989,-0.3481407307530511,-0.2822463067892844
23115,15/9-F-11 B,4271.1,8.625,21.605,2.161,0.19,1.3665910386891698,1.0454403398147742,1.5686944274028403,1.3897329560154552
12965,15/9-F-11 A,3626.2,8.625,18.593,2.249,0.184,1.3827552560466172,0.8622506745979249,0.5525465479556604,0.7476448193282482
25478,15/9-F-11 B,4507.4,8.672,26.338,2.273,0.17,1.2809651480970934,1.2730475943379966,1.2390741382358936,1.2692793897718986
121,15/9-F-1 A,3443.1,8.5625,35.0268,2.3298,0.1971,0.019324037153690705,-0.03824678581321744,0.08163530150295085,0.05396150731450001
22099,15/9-F-11 B,4169.5,8.625,17.421,2.247,0.177,0.43136376415898736,0.4261858252445114,0.38003024796783064,0.38237730346811366
13037,15/9-F-11 A,3633.4,8.625,30.256,2.23,0.20600000000000002,0.6220066730068047,0.5925098479006802,0.8576339851500081,0.7409150764812826
24415,15/9-F-11 B,4401.1,8.734,37.161,2.576,0.204,0.23578087032756023,0.1855421548543752,0.3412366232386923,0.24004977211264772
20794,15/9-F-11 B,4039.0,8.625,23.703000000000003,2.117,0.205,1.1636979458925691,1.119717659105495,1.5403419903016569,1.3126004392612594
25856,15/9-F-11 B,4545.2,8.703,45.57899999999999,2.461,0.218,1.1645015613095686,0.7046651854545292,1.639745395027509,1.1735358950099062
15622,15/9-F-11 B,3521.8,8.594,47.25899999999999,2.3080000000000003,0.196,1.4338817922871452,1.3189810644947235,1.6590505502228956,1.4860760973725888
19690,15/9-F-11 B,3928.6,8.625,15.258,2.19,0.168,1.6632013408111141,1.1323877811060488,1.746906520474098,1.6607137329003325
7736,15/9-F-1 C,3593.4,8.5243,32.3472,2.165,0.2139,0.5673793076509788,0.472478528923896,0.8439922847033625,0.655051951636065
23131,15/9-F-11 B,4272.7,8.5,22.365,2.1519999999999997,0.203,1.4073569074859473,1.047547433078635,1.6385491555109564,1.456441952101687
11280,15/9-F-1 C,3947.8,8.5406,20.078,2.2008,0.2037,0.8387105979531472,0.7555852294650897,0.9827956887436535,0.9256008374259741
11058,15/9-F-1 C,3925.6,8.5243,22.3518,2.1776,0.2071,0.811112316289169,0.719786891364926,1.0850442773472797,0.9289588408808298
3125,15/9-F-1 B,3332.4,8.6134,26.6445,2.4865,0.1194,-0.02914194300349769,-0.15602015552183995,0.1733611168942318,0.020941059862320203
22593,15/9-F-11 B,4218.9,8.672,24.807,2.2030000000000003,0.203,1.3323778564573256,1.0328201494385638,1.5821202040192963,1.411468181457918
17197,15/9-F-11 B,3679.3,8.578,16.241,2.173,0.168,1.7496590320948997,1.424603991276581,1.9032202557971707,1.823506832637296
10930,15/9-F-1 C,3912.8,8.6058,32.0249,2.5172,0.1377,0.37140038603098424,0.4472355770047595,0.38578495884333575,0.3650572207663252
22396,15/9-F-11 B,4199.2,8.672,23.191,2.129,0.204,1.4775553321989812,1.160288413131288,1.603025223127586,1.5149194664903174
27590,15/9-F-11 B,4718.6,8.641,20.771,2.299,0.18,-0.3448615651886179,-0.3695721249749761,-0.33535802444387447,-0.35556141053216145
27177,15/9-F-11 B,4677.3,8.625,12.065,2.2840000000000003,0.121,0.5869247081448203,0.5962671263955154,0.6899301040182181,0.6224212739756703
13334,15/9-F-11 A,3663.1,8.625,42.316,2.41,0.172,0.8545489358129508,0.8475110269015648,0.9031442704095385,0.8961954104542107
12011,15/9-F-1 C,4020.9,8.6056,74.7376,2.483,0.259,0.3176455432211587,0.2871744603745018,0.44920060874136863,0.3443922736851107
16917,15/9-F-11 B,3651.3,8.625,50.191,2.387,0.217,0.7005306569785917,0.6098077693287023,0.9927743642553556,0.7693773260761385
4548,15/9-F-1 C,3274.6,8.5243,11.3254,2.2691,0.1993,-0.21645371772965016,-0.09571734235437199,-0.4446636720047332,-0.2713216331490862
248,15/9-F-1 A,3455.8,8.547,11.9785,2.2523,0.2096,-0.6203319659663462,-0.5622494371796121,-0.6669559701765129,-0.6659485596531082
24272,15/9-F-11 B,4386.8,8.703,64.656,2.521,0.21899999999999997,0.1553360374650618,0.18127177155946156,0.162564406523019,0.15320490008428433
25950,15/9-F-11 B,4554.6,8.625,25.566,2.3280000000000003,0.146,1.078420564914,0.8569704334824924,1.3869980727100553,1.1605885682900348
11073,15/9-F-1 C,3927.1,8.5569,21.1048,2.1893,0.1912,0.8632217112712649,0.7231518059102467,1.0913327563618758,0.9533537096377395
7504,15/9-F-1 C,3570.2,8.5569,44.8746,2.3234,0.1866,0.697543177157503,0.6072405038317427,0.819109423767851,0.6937357402209399
10434,15/9-F-1 C,3863.2,8.5243,35.4533,2.3409999999999997,0.1746,0.608022987653282,0.611606489380638,0.7745461610148974,0.7084888861213737
24984,15/9-F-11 B,4458.0,8.75,61.59,2.552,0.192,0.24870873560091783,0.25139485004010426,0.27461961909123805,0.24600590407602907
5039,15/9-F-1 C,3323.7,8.5569,59.1775,2.6438,0.14800000000000002,0.24164607800138882,0.14025656967741662,0.4998244958395797,0.2846111823697719
23914,15/9-F-11 B,4351.0,8.672,31.56,2.282,0.19699999999999998,1.1992339305369017,1.1971702471060008,1.2133849249163877,1.2234699811619203
27824,15/9-F-11 B,4742.0,8.684,17.666,2.523,0.11599999999999999,0.2219355998280053,0.32878720035453457,0.11727129565576427,0.20112389720737955
23312,15/9-F-11 B,4290.8,8.625,25.570999999999998,2.245,0.168,1.5674733769602551,0.94797257924578,1.8871275992226886,1.5180662542916077
6402,15/9-F-1 C,3460.0,8.5243,35.5984,2.4499,0.1703,0.33004832521046273,0.20930049515970509,0.2968406273400239,0.2961384534087218
27540,15/9-F-11 B,4713.6,8.672,30.035999999999998,2.294,0.192,-0.12667939818460122,-0.15119529894819625,-0.1313555616051742,-0.16941133131485567
26615,15/9-F-11 B,4621.1,8.625,24.994,2.523,0.11900000000000001,1.1891533029618897,1.1121356026819116,1.2111205412580495,1.2088711382469257
10853,15/9-F-1 C,3905.1,8.5569,34.5521,2.3393,0.1724,0.952714970006041,0.7697169474348864,0.8992567572029627,0.9420576838413951
2046,15/9-F-1 A,3635.6,8.6797,45.512,2.6424,0.1156,0.49018329862587084,0.41874861624957427,0.6220792567541132,0.5339880083779753
25779,15/9-F-11 B,4537.5,8.625,27.683000000000003,2.1790000000000003,0.20199999999999999,1.3469785337693154,0.8490506905695122,1.4005552572189064,1.1827284181242674
17065,15/9-F-11 B,3666.1,8.594,17.977,2.2359999999999998,0.18100000000000002,1.2012605322507917,0.9650134502722479,1.1253185781235264,1.1301407058192758
14423,15/9-F-11 B,3401.9,8.594,37.053000000000004,2.546,0.2,0.3155505344219049,0.32489949705231336,0.47842218774008055,0.3439990690571613
21643,15/9-F-11 B,4123.9,8.672,12.556,2.3209999999999997,0.126,0.7573960287930241,0.6608654780038692,0.6776981814745107,0.7043221408222354
3629,15/9-F-1 B,3382.8,8.6637,31.388,2.3768,0.1623,-0.026410376572743116,0.045283851395135605,-0.14284849731250693,-0.07406940213152864
575,15/9-F-1 A,3488.5,8.6719,37.8411,2.5305,0.1138,0.5047018810455539,0.22110111996150528,0.9201285461449545,0.5883837683787277
21825,15/9-F-11 B,4142.1,8.672,16.035999999999998,2.255,0.16899999999999998,0.4861469968065727,0.40671045860979005,0.8863214865594797,0.571009672309305
15131,15/9-F-11 B,3472.7,8.578,16.5,2.191,0.18600000000000003,1.7005566204002929,1.3863205738940463,1.7107687413961918,1.684423424500241
6956,15/9-F-1 C,3515.4,8.5243,31.0191,2.2359999999999998,0.1957,1.1032938952295672,1.0183425990758235,1.1585072328004398,1.135784399225453
11037,15/9-F-1 C,3923.5,8.5569,20.7465,2.1992,0.1794,0.8683681415840954,0.7445198525038578,1.1011006487751802,0.9701515392855187
7391,15/9-F-1 C,3558.9,8.5243,37.7115,2.3771,0.1827,1.002667047908652,1.0000260568872155,1.0119086133491542,1.0260590813856907
24457,15/9-F-11 B,4405.3,8.75,36.701,2.535,0.231,0.11394335230683679,0.08778141780954238,0.16046853111903742,0.11126251365906521
7709,15/9-F-1 C,3590.7,8.5243,58.3638,2.3693,0.1896,0.6060049568194358,0.520614521878236,0.6215605350810764,0.5630180658512505
19631,15/9-F-11 B,3922.7,8.625,14.475,2.18,0.17300000000000001,1.665336948392772,1.3240765797394864,1.7502306044053497,1.7012743269021318
24548,15/9-F-11 B,4414.4,8.75,42.364,2.427,0.198,0.053846426852252674,0.11394335230683679,0.15563963375977638,0.08955188288645412
10929,15/9-F-1 C,3912.7,8.6057,31.6814,2.5065,0.1395,0.367858889362906,0.4445600196012751,0.3867664157173134,0.36385631929506845
10852,15/9-F-1 C,3905.0,8.5244,35.0829,2.3423,0.1754,0.9730908907942887,0.7740641876371588,0.8804991864425222,0.9304192048757646
3785,15/9-F-1 B,3398.4,8.6976,51.0621,2.4593,0.1768,0.0881006346426596,0.07554696139253074,0.11687328632724776,0.10744740952360919
4236,15/9-F-1 C,3243.4,8.5243,11.5435,2.2561,0.2199,-0.09221255688938385,-0.10226297465457256,-0.25142438306900805,-0.17704775945251836
7081,15/9-F-1 C,3527.9,8.5243,29.451999999999998,2.1904,0.2107,1.0474773610938803,1.0023518395553528,1.0732526543445802,1.0779744035909047
26714,15/9-F-11 B,4631.0,8.625,33.24,2.294,0.20800000000000002,0.6133131614554597,0.7025166974381506,0.6092741724045876,0.6119356250401226
7941,15/9-F-1 C,3613.9,8.5243,9.8899,2.2298,0.1368,1.2479708127137348,0.9261726063359602,1.634461147560518,1.3986672769429938
1677,15/9-F-1 A,3598.7,8.625,37.9596,2.4597,0.1318,0.05526362578418402,0.07316826226510155,0.049683089088248505,0.05831212110838639
27526,15/9-F-11 B,4712.2,8.672,42.256,2.3930000000000002,0.209,-0.341035157335565,-0.2975694635544747,-0.43415218132648237,-0.38827669199265824
27836,15/9-F-11 B,4743.2,8.781,27.965,2.541,0.10400000000000001,0.3121773564397787,0.290257269394518,0.5000991919157228,0.346548558548474
22457,15/9-F-11 B,4205.3,8.625,26.754,2.162,0.205,1.399881302691986,1.105510184769974,1.545987102271373,1.4535476603807491
24285,15/9-F-11 B,4388.1,8.703,67.536,2.528,0.223,0.14050804303817957,0.17026171539495738,0.15563963375977638,0.14829409743474564
11137,15/9-F-1 C,3933.5,8.5569,21.3857,2.2071,0.1822,0.8751365345785822,0.6717188399621719,1.1138798738590205,0.9454981279692791
22096,15/9-F-11 B,4169.2,8.672,19.56,2.251,0.168,0.44059426183983097,0.42926766643316844,0.3602146132953523,0.37639444203726624
2313,15/9-F-1 B,3251.2,8.6637,27.4824,2.4232,0.1442,0.39439914202559123,0.41435487334286697,0.4052609615947822,0.39781838918958246
14269,15/9-F-11 B,3386.5,8.625,85.61399999999999,2.596,0.257,0.2844307338445195,0.28057837036807637,0.4308809464528912,0.3059958827708047
24431,15/9-F-11 B,4402.7,8.75,33.817,2.612,0.161,0.19589965240923377,0.11327469246435044,0.7957410208692439,0.2828486028346448
15476,15/9-F-11 B,3507.2,8.625,58.129,2.463,0.18899999999999997,1.4932070217767335,1.7168461423623864,1.1899112096928055,1.2965335659289876
16272,15/9-F-11 B,3586.8,8.625,58.45,2.411,0.20600000000000002,0.697839368218363,0.5836521085420437,0.8492965408347265,0.7165875776756924
9460,15/9-F-1 C,3765.8,8.5243,27.6983,2.2002,0.1842,1.6586399527105475,1.4611817695002363,1.527762617479881,1.549475331287547
6927,15/9-F-1 C,3512.5,8.5243,32.7251,2.2642,0.183,1.0423904155160189,0.9915494603364162,1.0953820861748567,1.0814337259681632
1754,15/9-F-1 A,3606.4,8.7031,48.9298,2.5864,0.0862,0.45302769368772244,0.39906770894907256,0.5024134627105152,0.467963090535135
22771,15/9-F-11 B,4236.7,8.672,28.69,2.195,0.193,1.2573905493373034,1.0177009712241167,1.502822994219365,1.3337494624819706
23081,15/9-F-11 B,4267.7,8.672,32.113,2.286,0.172,1.0644205484335936,1.0593740590659577,1.275426536741639,1.1793506823484876
7814,15/9-F-1 C,3601.2,8.5243,31.6157,2.2359,0.2159,0.47408508150281803,0.34543254749914665,0.7602792029302313,0.5325123292903884
1052,15/9-F-1 A,3536.2,8.6718,27.9063,2.5504,0.109,0.13621306551302495,0.11501107130045295,0.14798532068380513,0.13222766073336767
21657,15/9-F-11 B,4125.3,8.672,10.425999999999998,2.231,0.168,0.5673793076509788,0.49872397074790464,0.638189640190837,0.5663196215248113
14556,15/9-F-11 B,3415.2,8.625,67.433,2.594,0.215,0.3667963832867299,0.29885307640970665,0.6152133348013585,0.41010207664286064
14641,15/9-F-11 B,3423.7,8.625,91.677,2.569,0.287,0.24378191609379496,0.24278980947867654,0.3872118003137306,0.2732328340430456
3498,15/9-F-1 B,3369.7,8.6976,60.9366,2.5251,0.145,0.2698863702786735,0.2098901686812577,0.35106155803238287,0.30502875374633315
16779,15/9-F-11 B,3637.5,8.625,56.18899999999999,2.425,0.214,0.5600262489128923,0.5651391519697895,0.6280822609906794,0.5436956323092448
19632,15/9-F-11 B,3922.8,8.625,14.623,2.175,0.172,1.6689725634096637,1.3073034508667651,1.757137804970914,1.7165708961768367
25690,15/9-F-11 B,4528.6,8.648,23.295,2.184,0.20199999999999999,1.2255935481547995,1.1514617871243313,1.3159073996662571,1.2563328184256728
24596,15/9-F-11 B,4419.2,8.781,39.674,2.463,0.21100000000000002,0.15806079393660522,0.16494737262184164,0.15956719323362029,0.1417632302757879
13000,15/9-F-11 A,3629.7,8.687999999999999,47.071999999999996,2.593,0.19399999999999998,0.27369558793009213,0.3630475945210935,0.2583978040955087,0.26576091671761054
3249,15/9-F-1 B,3344.8,8.6638,54.5341,2.5235,0.1313,0.16524432612531087,0.148232359644905,0.2089516750078248,0.19058379597717862
11231,15/9-F-1 C,3942.9,8.5243,19.5713,2.2198,0.1888,0.941377247707616,0.67833624673218,1.1771236518619164,1.0171418993498151
3747,15/9-F-1 B,3394.6,8.6976,49.3811,2.4853,0.1697,0.146128035678238,0.13059105196337392,0.1967563310579869,0.17076028088121065
23168,15/9-F-11 B,4276.4,8.625,24.136999999999997,2.194,0.17800000000000002,1.4721565040152464,1.0003038997848124,1.737160825093682,1.502372488311689
7908,15/9-F-1 C,3610.6,8.5569,60.9818,2.5052,0.2152,0.1031535025486813,0.39717497695832565,0.2615721191144776,0.18412335423967113
20450,15/9-F-11 B,4004.6,8.672,29.893,2.235,0.212,1.3114995654603734,1.3085857542890829,1.4084943602123599,1.3672813576329432
3761,15/9-F-1 B,3396.0,8.6976,59.9972,2.4896,0.1794,0.099300726233463,0.08167128729092382,0.1452896590541465,0.12054102886241938
16440,15/9-F-11 B,3603.6,8.625,56.946999999999996,2.34,0.204,0.7513560227364696,0.6790643181213126,0.8054328881321399,0.7433529514095556
14664,15/9-F-11 B,3426.0,8.625,86.634,2.55,0.266,0.24625231229932204,0.23477029516091646,0.35793484700045375,0.25333800532610634
14749,15/9-F-11 B,3434.5,8.625,64.38600000000001,2.535,0.278,0.2727695865517595,0.23502315949522354,0.16613397030510912,0.1804126328383238
